0, 754, 893, 19, 23, 0.7528766989707947
0, 254, 474, 24, 20, 0.7487021088600159
0, 335, 434, 18, 18, 0.715069055557251
0, 481, 274, 23, 18, 0.6351202130317688
0, 313, 435, 15, 19, 0.6260594725608826
0, 372, 65, 18, 18, 0.6245430111885071
0, 728, 893, 24, 20, 0.6127052903175354
0, 218, 466, 23, 23, 0.6005306839942932
0, 355, 306, 23, 19, 0.587919294834137
0, 230, 487, 18, 19, 0.5782366991043091
0, 370, 375, 21, 19, 0.5733109712600708
0, 327, 58, 20, 19, 0.5644870400428772
0, 335, 336, 25, 20, 0.5558419823646545
0, 411, 283, 23, 23, 0.5535216331481934
0, 501, 933, 19, 23, 0.5502039194107056
0, 363, 405, 19, 26, 0.5491429567337036
0, 376, 755, 22, 22, 0.5393040180206299
0, 222, 401, 22, 21, 0.5217692255973816
0, 754, 861, 17, 23, 0.5152391791343689
0, 291, 433, 22, 25, 0.511407196521759
0, 338, 42, 25, 28, 0.5049659609794617
0, 916, 150, 16, 22, 0.4988936185836792
0, 753, 113, 18, 18, 0.49681487679481506
0, 305, 348, 26, 21, 0.4967345595359802
0, 335, 370, 17, 20, 0.48873838782310486
0, 465, 362, 17, 23, 0.4861038029193878
0, 360, 251, 18, 20, 0.4837430715560913
0, 21, 122, 20, 20, 0.48326295614242554
0, 278, 499, 16, 19, 0.47591644525527954
0, 891, 145, 30, 25, 0.46282854676246643
0, 312, 467, 20, 24, 0.45947352051734924
0, 471, 9, 24, 18, 0.4478050172328949
0, 221, 917, 26, 23, 0.44356971979141235
0, 490, 249, 21, 24, 0.43794918060302734
0, 156, 27, 25, 22, 0.4373122751712799
0, 742, 133, 20, 26, 0.4365270733833313
0, 735, 114, 17, 19, 0.4330505430698395
0, 552, 988, 19, 20, 0.4317966103553772
0, 719, 912, 19, 20, 0.43145132064819336
0, 266, 442, 26, 23, 0.42725375294685364
0, 500, 297, 16, 18, 0.4264942407608032
0, 813, 187, 19, 20, 0.42497965693473816
0, 145, 478, 20, 23, 0.42296090722084045
0, 775, 887, 18, 19, 0.42095720767974854
0, 343, 264, 18, 22, 0.4181137979030609
0, 658, 773, 19, 27, 0.41523855924606323
0, 786, 95, 18, 20, 0.4091535210609436
0, 345, 350, 19, 17, 0.40890419483184814
0, 430, 375, 26, 20, 0.40724676847457886
0, 743, 513, 24, 23, 0.4047519862651825
0, 723, 495, 18, 28, 0.39987704157829285
0, 460, 385, 21, 20, 0.3990222215652466
0, 426, 328, 19, 23, 0.39146602153778076
0, 765, 212, 16, 20, 0.3894646465778351
0, 733, 77, 21, 22, 0.38901543617248535
0, 352, 93, 24, 20, 0.3873005211353302
0, 373, 733, 24, 19, 0.37725475430488586
0, 116, 665, 15, 22, 0.37422966957092285
0, 292, 379, 18, 16, 0.3733472526073456
0, 370, 354, 21, 16, 0.37012964487075806
0, 754, 497, 19, 17, 0.36853912472724915
0, 797, 856, 18, 23, 0.36563313007354736
0, 459, 325, 23, 22, 0.3599866032600403
0, 398, 414, 20, 25, 0.35148006677627563
0, 391, 774, 16, 19, 0.3472403883934021
0, 326, 481, 20, 21, 0.34636884927749634
0, 406, 381, 22, 27, 0.3454473316669464
0, 326, 497, 18, 13, 0.3451322913169861
0, 946, 130, 17, 25, 0.3436516523361206
0, 164, 506, 17, 19, 0.342609703540802
0, 390, 272, 18, 20, 0.33895638585090637
0, 701, 747, 23, 18, 0.33882957696914673
0, 502, 346, 22, 18, 0.3387410044670105
0, 755, 479, 19, 22, 0.33475297689437866
0, 286, 470, 25, 18, 0.32613205909729004
0, 249, 496, 19, 17, 0.32067447900772095
0, 188, 781, 22, 14, 0.30993571877479553
0, 812, 167, 16, 21, 0.30753645300865173
0, 216, 519, 20, 26, 0.3062029182910919
0, 692, 108, 20, 22, 0.3020632266998291
0, 24, 433, 22, 23, 0.30145835876464844
0, 614, 294, 21, 18, 0.30052775144577026
0, 736, 136, 20, 26, 0.29815658926963806
0, 726, 597, 26, 24, 0.29640284180641174
0, 928, 145, 16, 24, 0.2960841655731201
0, 420, 304, 19, 20, 0.29455962777137756
0, 50, 381, 19, 18, 0.2914411127567291
0, 902, 131, 19, 21, 0.28830486536026
0, 139, 674, 17, 19, 0.28760966658592224
0, 355, 437, 16, 20, 0.2781085669994354
0, 169, 11, 23, 20, 0.27766022086143494
0, 410, 322, 17, 18, 0.27206435799598694
0, 422, 350, 20, 19, 0.27183446288108826
